meter_id,time_stamp,record_status,total_energy_tot_imp_wh,total_energy_tot_exp_wh,total_energy_tot_imp_va,total_energy_tot_exp_va
BESS_01,2025-09-24 01:00:00,0,0.0,25350.876,0,0
BESS_02,2025-09-24 01:00:00,0,0.0,25530.747,0,0
BESS_03,2025-09-24 01:00:00,0,0.0,25449.245,0,0
BESS_04,2025-09-24 01:00:00,0,0.0,25542.606,0,0
SOLAR_01,2025-09-24 01:00:00,0,0.0,51168.722,0,0
SOLAR_02,2025-09-24 01:00:00,0,0.0,51131.634,0,0
SOLAR_03,2025-09-24 01:00:00,0,0.0,51145.29,0,0
SOLAR_04,2025-09-24 01:00:00,0,0.0,51170.837,0,0
SELF_01,2025-09-24 01:00:00,0,22287.759,0.0,0,0
GRID_01,2025-09-24 01:00:00,0,0.0,283394.703,0,0
DEST_01,2025-09-24 01:00:00,0,278079.703,0.0,0,0
BESS_01,2025-09-24 01:30:00,0,0.0,25353.458,0,0
BESS_02,2025-09-24 01:30:00,0,0.0,25532.248,0,0
BESS_03,2025-09-24 01:30:00,0,0.0,25451.48,0,0
BESS_04,2025-09-24 01:30:00,0,0.0,25543.615,0,0
SOLAR_01,2025-09-24 01:30:00,0,0.0,51173.948,0,0
SOLAR_02,2025-09-24 01:30:00,0,0.0,51134.393,0,0
SOLAR_03,2025-09-24 01:30:00,0,0.0,51147.701,0,0
SOLAR_04,2025-09-24 01:30:00,0,0.0,51173.607,0,0
SELF_01,2025-09-24 01:30:00,0,22289.826,0.0,0,0
GRID_01,2025-09-24 01:30:00,0,0.0,283413.131,0,0
DEST_01,2025-09-24 01:30:00,0,278097.764,0.0,0,0
BESS_01,2025-09-24 02:00:00,0,0.0,25355.979,0,0
BESS_02,2025-09-24 02:00:00,0,0.0,25533.536,0,0
BESS_03,2025-09-24 02:00:00,0,0.0,25453.044,0,0
BESS_04,2025-09-24 02:00:00,0,0.0,25546.047,0,0
SOLAR_01,2025-09-24 02:00:00,0,0.0,51178.693,0,0
SOLAR_02,2025-09-24 02:00:00,0,0.0,51139.819,0,0
SOLAR_03,2025-09-24 02:00:00,0,0.0,51151.823,0,0
SOLAR_04,2025-09-24 02:00:00,0,0.0,51176.089,0,0
SELF_01,2025-09-24 02:00:00,0,22291.011,0.0,0,0
GRID_01,2025-09-24 02:00:00,0,0.0,283436.525,0,0
DEST_01,2025-09-24 02:00:00,0,278120.689,0.0,0,0
BESS_01,2025-09-24 02:30:00,0,0.0,25357.164,0,0
BESS_02,2025-09-24 02:30:00,0,0.0,25534.735,0,0
BESS_03,2025-09-24 02:30:00,0,0.0,25455.16,0,0
BESS_04,2025-09-24 02:30:00,0,0.0,25547.861,0,0
SOLAR_01,2025-09-24 02:30:00,0,0.0,51182.966,0,0
SOLAR_02,2025-09-24 02:30:00,0,0.0,51143.126,0,0
SOLAR_03,2025-09-24 02:30:00,0,0.0,51156.239,0,0
SOLAR_04,2025-09-24 02:30:00,0,0.0,51181.841,0,0
SELF_01,2025-09-24 02:30:00,0,22292.854,0.0,0,0
GRID_01,2025-09-24 02:30:00,0,0.0,283458.744,0,0
DEST_01,2025-09-24 02:30:00,0,278142.465,0.0,0,0
BESS_01,2025-09-24 03:00:00,0,0.0,25358.786,0,0
BESS_02,2025-09-24 03:00:00,0,0.0,25536.737,0,0
BESS_03,2025-09-24 03:00:00,0,0.0,25457.553,0,0
BESS_04,2025-09-24 03:00:00,0,0.0,25550.723,0,0
SOLAR_01,2025-09-24 03:00:00,0,0.0,51188.669,0,0
SOLAR_02,2025-09-24 03:00:00,0,0.0,51148.288,0,0
SOLAR_03,2025-09-24 03:00:00,0,0.0,51160.875,0,0
SOLAR_04,2025-09-24 03:00:00,0,0.0,51184.753,0,0
SELF_01,2025-09-24 03:00:00,0,22295.34,0.0,0,0
GRID_01,2025-09-24 03:00:00,0,0.0,283483.549,0,0
DEST_01,2025-09-24 03:00:00,0,278166.775,0.0,0,0
BESS_01,2025-09-24 03:30:00,0,0.0,25361.178,0,0
BESS_02,2025-09-24 03:30:00,0,0.0,25539.408,0,0
BESS_03,2025-09-24 03:30:00,0,0.0,25459.83,0,0
BESS_04,2025-09-24 03:30:00,0,0.0,25552.492,0,0
SOLAR_01,2025-09-24 03:30:00,0,0.0,51193.432,0,0
SOLAR_02,2025-09-24 03:30:00,0,0.0,51151.265,0,0
SOLAR_03,2025-09-24 03:30:00,0,0.0,51163.38,0,0
SOLAR_04,2025-09-24 03:30:00,0,0.0,51189.337,0,0
SELF_01,2025-09-24 03:30:00,0,22296.468,0.0,0,0
GRID_01,2025-09-24 03:30:00,0,0.0,283506.36,0,0
DEST_01,2025-09-24 03:30:00,0,278189.129,0.0,0,0
BESS_01,2025-09-24 04:00:00,0,0.0,25364.102,0,0
BESS_02,2025-09-24 04:00:00,0,0.0,25542.012,0,0
BESS_03,2025-09-24 04:00:00,0,0.0,25462.608,0,0
BESS_04,2025-09-24 04:00:00,0,0.0,25555.025,0,0
SOLAR_01,2025-09-24 04:00:00,0,0.0,51198.312,0,0
SOLAR_02,2025-09-24 04:00:00,0,0.0,51155.474,0,0
SOLAR_03,2025-09-24 04:00:00,0,0.0,51166.727,0,0
SOLAR_04,2025-09-24 04:00:00,0,0.0,51191.96,0,0
SELF_01,2025-09-24 04:00:00,0,22298.963,0.0,0,0
GRID_01,2025-09-24 04:00:00,0,0.0,283529.761,0,0
DEST_01,2025-09-24 04:00:00,0,278212.063,0.0,0,0
BESS_01,2025-09-24 04:30:00,0,0.0,25365.335,0,0
BESS_02,2025-09-24 04:30:00,0,0.0,25544.725,0,0
BESS_03,2025-09-24 04:30:00,0,0.0,25463.688,0,0
BESS_04,2025-09-24 04:30:00,0,0.0,25556.493,0,0
SOLAR_01,2025-09-24 04:30:00,0,0.0,51202.889,0,0
SOLAR_02,2025-09-24 04:30:00,0,0.0,51159.163,0,0
SOLAR_03,2025-09-24 04:30:00,0,0.0,51172.274,0,0
SOLAR_04,2025-09-24 04:30:00,0,0.0,51197.714,0,0
SELF_01,2025-09-24 04:30:00,0,22300.222,0.0,0,0
GRID_01,2025-09-24 04:30:00,0,0.0,283554.565,0,0
DEST_01,2025-09-24 04:30:00,0,278236.372,0.0,0,0
BESS_01,2025-09-24 05:00:00,0,0.0,25366.654,0,0
BESS_02,2025-09-24 05:00:00,0,0.0,25547.703,0,0
BESS_03,2025-09-24 05:00:00,0,0.0,25464.965,0,0
BESS_04,2025-09-24 05:00:00,0,0.0,25558.634,0,0
SOLAR_01,2025-09-24 05:00:00,0,0.0,51206.02,0,0
SOLAR_02,2025-09-24 05:00:00,0,0.0,51161.614,0,0
SOLAR_03,2025-09-24 05:00:00,0,0.0,51174.591,0,0
SOLAR_04,2025-09-24 05:00:00,0,0.0,51203.512,0,0
SELF_01,2025-09-24 05:00:00,0,22302.473,0.0,0,0
GRID_01,2025-09-24 05:00:00,0,0.0,283573.725,0,0
DEST_01,2025-09-24 05:00:00,0,278255.149,0.0,0,0
BESS_01,2025-09-24 05:30:00,0,0.0,25369.174,0,0
BESS_02,2025-09-24 05:30:00,0,0.0,25549.908,0,0
BESS_03,2025-09-24 05:30:00,0,0.0,25466.461,0,0
BESS_04,2025-09-24 05:30:00,0,0.0,25560.328,0,0
SOLAR_01,2025-09-24 05:30:00,0,0.0,51208.705,0,0
SOLAR_02,2025-09-24 05:30:00,0,0.0,51166.58,0,0
SOLAR_03,2025-09-24 05:30:00,0,0.0,51180.132,0,0
SOLAR_04,2025-09-24 05:30:00,0,0.0,51208.411,0,0
SELF_01,2025-09-24 05:30:00,0,22304.659,0.0,0,0
GRID_01,2025-09-24 05:30:00,0,0.0,283597.546,0,0
DEST_01,2025-09-24 05:30:00,0,278278.492,0.0,0,0
BESS_01,2025-09-24 06:00:00,0,0.0,25370.334,0,0
BESS_02,2025-09-24 06:00:00,0,0.0,25551.662,0,0
BESS_03,2025-09-24 06:00:00,0,0.0,25468.084,0,0
BESS_04,2025-09-24 06:00:00,0,0.0,25563.168,0,0
SOLAR_01,2025-09-24 06:00:00,0,0.0,51214.227,0,0
SOLAR_02,2025-09-24 06:00:00,0,0.0,51170.784,0,0
SOLAR_03,2025-09-24 06:00:00,0,0.0,51182.531,0,0
SOLAR_04,2025-09-24 06:00:00,0,0.0,51211.798,0,0
SELF_01,2025-09-24 06:00:00,0,22306.958,0.0,0,0
GRID_01,2025-09-24 06:00:00,0,0.0,283618.134,0,0
DEST_01,2025-09-24 06:00:00,0,278298.669,0.0,0,0
BESS_01,2025-09-24 06:30:00,0,0.0,25372.287,0,0
BESS_02,2025-09-24 06:30:00,0,0.0,25553.598,0,0
BESS_03,2025-09-24 06:30:00,0,0.0,25470.711,0,0
BESS_04,2025-09-24 06:30:00,0,0.0,25564.526,0,0
SOLAR_01,2025-09-24 06:30:00,0,0.0,51216.783,0,0
SOLAR_02,2025-09-24 06:30:00,0,0.0,51176.516,0,0
SOLAR_03,2025-09-24 06:30:00,0,0.0,51184.677,0,0
SOLAR_04,2025-09-24 06:30:00,0,0.0,51214.627,0,0
SELF_01,2025-09-24 06:30:00,0,22308.122,0.0,0,0
GRID_01,2025-09-24 06:30:00,0,0.0,283638.11,0,0
DEST_01,2025-09-24 06:30:00,0,278318.245,0.0,0,0
BESS_01,2025-09-24 07:00:00,0,0.0,25373.703,0,0
BESS_02,2025-09-24 07:00:00,0,0.0,25555.669,0,0
BESS_03,2025-09-24 07:00:00,0,0.0,25471.901,0,0
BESS_04,2025-09-24 07:00:00,0,0.0,25566.836,0,0
SOLAR_01,2025-09-24 07:00:00,0,0.0,51219.096,0,0
SOLAR_02,2025-09-24 07:00:00,0,0.0,51181.144,0,0
SOLAR_03,2025-09-24 07:00:00,0,0.0,51190.386,0,0
SOLAR_04,2025-09-24 07:00:00,0,0.0,51218.649,0,0
SELF_01,2025-09-24 07:00:00,0,22309.965,0.0,0,0
GRID_01,2025-09-24 07:00:00,0,0.0,283659.924,0,0
DEST_01,2025-09-24 07:00:00,0,278339.624,0.0,0,0
BESS_01,2025-09-24 07:30:00,0,0.0,25376.647,0,0
BESS_02,2025-09-24 07:30:00,0,0.0,25557.595,0,0
BESS_03,2025-09-24 07:30:00,0,0.0,25472.972,0,0
BESS_04,2025-09-24 07:30:00,0,0.0,25569.595,0,0
SOLAR_01,2025-09-24 07:30:00,0,0.0,51222.28,0,0
SOLAR_02,2025-09-24 07:30:00,0,0.0,51187.022,0,0
SOLAR_03,2025-09-24 07:30:00,0,0.0,51194.703,0,0
SOLAR_04,2025-09-24 07:30:00,0,0.0,51221.694,0,0
SELF_01,2025-09-24 07:30:00,0,22312.09,0.0,0,0
GRID_01,2025-09-24 07:30:00,0,0.0,283682.923,0,0
DEST_01,2025-09-24 07:30:00,0,278362.165,0.0,0,0
BESS_01,2025-09-24 08:00:00,0,0.0,25379.582,0,0
BESS_02,2025-09-24 08:00:00,0,0.0,25559.035,0,0
BESS_03,2025-09-24 08:00:00,0,0.0,25475.619,0,0
BESS_04,2025-09-24 08:00:00,0,0.0,25572.36,0,0
SOLAR_01,2025-09-24 08:00:00,0,0.0,51227.481,0,0
SOLAR_02,2025-09-24 08:00:00,0,0.0,51190.372,0,0
SOLAR_03,2025-09-24 08:00:00,0,0.0,51200.232,0,0
SOLAR_04,2025-09-24 08:00:00,0,0.0,51225.277,0,0
SELF_01,2025-09-24 08:00:00,0,22313.463,0.0,0,0
GRID_01,2025-09-24 08:00:00,0,0.0,283709.001,0,0
DEST_01,2025-09-24 08:00:00,0,278387.72,0.0,0,0
BESS_01,2025-09-24 08:30:00,0,0.0,25380.883,0,0
BESS_02,2025-09-24 08:30:00,0,0.0,25561.094,0,0
BESS_03,2025-09-24 08:30:00,0,0.0,25476.731,0,0
BESS_04,2025-09-24 08:30:00,0,0.0,25573.532,0,0
SOLAR_01,2025-09-24 08:30:00,0,0.0,51232.693,0,0
SOLAR_02,2025-09-24 08:30:00,0,0.0,51194.914,0,0
SOLAR_03,2025-09-24 08:30:00,0,0.0,51203.244,0,0
SOLAR_04,2025-09-24 08:30:00,0,0.0,51230.031,0,0
SELF_01,2025-09-24 08:30:00,0,22314.501,0.0,0,0
GRID_01,2025-09-24 08:30:00,0,0.0,283731.125,0,0
DEST_01,2025-09-24 08:30:00,0,278409.401,0.0,0,0
BESS_01,2025-09-24 09:00:00,0,0.0,25382.706,0,0
BESS_02,2025-09-24 09:00:00,0,0.0,25562.211,0,0
BESS_03,2025-09-24 09:00:00,0,0.0,25479.164,0,0
BESS_04,2025-09-24 09:00:00,0,0.0,25575.149,0,0
SOLAR_01,2025-09-24 09:00:00,0,0.0,51236.704,0,0
SOLAR_02,2025-09-24 09:00:00,0,0.0,51199.357,0,0
SOLAR_03,2025-09-24 09:00:00,0,0.0,51208.981,0,0
SOLAR_04,2025-09-24 09:00:00,0,0.0,51235.881,0,0
SELF_01,2025-09-24 09:00:00,0,22316.974,0.0,0,0
GRID_01,2025-09-24 09:00:00,0,0.0,283755.685,0,0
DEST_01,2025-09-24 09:00:00,0,278433.467,0.0,0,0
BESS_01,2025-09-24 09:30:00,0,0.0,25385.542,0,0
BESS_02,2025-09-24 09:30:00,0,0.0,25563.751,0,0
BESS_03,2025-09-24 09:30:00,0,0.0,25480.69,0,0
BESS_04,2025-09-24 09:30:00,0,0.0,25576.712,0,0
SOLAR_01,2025-09-24 09:30:00,0,0.0,51239.415,0,0
SOLAR_02,2025-09-24 09:30:00,0,0.0,51205.172,0,0
SOLAR_03,2025-09-24 09:30:00,0,0.0,51214.56,0,0
SOLAR_04,2025-09-24 09:30:00,0,0.0,51241.525,0,0
SELF_01,2025-09-24 09:30:00,0,22318.014,0.0,0,0
GRID_01,2025-09-24 09:30:00,0,0.0,283781.859,0,0
DEST_01,2025-09-24 09:30:00,0,278459.116,0.0,0,0
BESS_01,2025-09-24 10:00:00,0,0.0,25386.688,0,0
BESS_02,2025-09-24 10:00:00,0,0.0,25564.939,0,0
BESS_03,2025-09-24 10:00:00,0,0.0,25482.93,0,0
BESS_04,2025-09-24 10:00:00,0,0.0,25579.187,0,0
SOLAR_01,2025-09-24 10:00:00,0,0.0,51243.973,0,0
SOLAR_02,2025-09-24 10:00:00,0,0.0,51208.288,0,0
SOLAR_03,2025-09-24 10:00:00,0,0.0,51217.09,0,0
SOLAR_04,2025-09-24 10:00:00,0,0.0,51247.494,0,0
SELF_01,2025-09-24 10:00:00,0,22319.378,0.0,0,0
GRID_01,2025-09-24 10:00:00,0,0.0,283803.716,0,0
DEST_01,2025-09-24 10:00:00,0,278480.536,0.0,0,0
BESS_01,2025-09-24 10:30:00,0,0.0,25387.82,0,0
BESS_02,2025-09-24 10:30:00,0,0.0,25567.254,0,0
BESS_03,2025-09-24 10:30:00,0,0.0,25485.387,0,0
BESS_04,2025-09-24 10:30:00,0,0.0,25581.634,0,0
SOLAR_01,2025-09-24 10:30:00,0,0.0,51248.995,0,0
SOLAR_02,2025-09-24 10:30:00,0,0.0,51211.727,0,0
SOLAR_03,2025-09-24 10:30:00,0,0.0,51220.589,0,0
SOLAR_04,2025-09-24 10:30:00,0,0.0,51251.122,0,0
SELF_01,2025-09-24 10:30:00,0,22321.693,0.0,0,0
GRID_01,2025-09-24 10:30:00,0,0.0,283825.34,0,0
DEST_01,2025-09-24 10:30:00,0,278501.726,0.0,0,0
BESS_01,2025-09-24 11:00:00,0,0.0,25389.225,0,0
BESS_02,2025-09-24 11:00:00,0,0.0,25569.6,0,0
BESS_03,2025-09-24 11:00:00,0,0.0,25488.254,0,0
BESS_04,2025-09-24 11:00:00,0,0.0,25582.819,0,0
SOLAR_01,2025-09-24 11:00:00,0,0.0,51251.184,0,0
SOLAR_02,2025-09-24 11:00:00,0,0.0,51215.218,0,0
SOLAR_03,2025-09-24 11:00:00,0,0.0,51225.848,0,0
SOLAR_04,2025-09-24 11:00:00,0,0.0,51253.378,0,0
SELF_01,2025-09-24 11:00:00,0,22323.898,0.0,0,0
GRID_01,2025-09-24 11:00:00,0,0.0,283844.133,0,0
DEST_01,2025-09-24 11:00:00,0,278520.142,0.0,0,0
BESS_01,2025-09-24 11:30:00,0,0.0,25391.198,0,0
BESS_02,2025-09-24 11:30:00,0,0.0,25571.111,0,0
BESS_03,2025-09-24 11:30:00,0,0.0,25490.734,0,0
BESS_04,2025-09-24 11:30:00,0,0.0,25585.6,0,0
SOLAR_01,2025-09-24 11:30:00,0,0.0,51256.099,0,0
SOLAR_02,2025-09-24 11:30:00,0,0.0,51217.808,0,0
SOLAR_03,2025-09-24 11:30:00,0,0.0,51231.347,0,0
SOLAR_04,2025-09-24 11:30:00,0,0.0,51255.457,0,0
SELF_01,2025-09-24 11:30:00,0,22325.674,0.0,0,0
GRID_01,2025-09-24 11:30:00,0,0.0,283866.186,0,0
DEST_01,2025-09-24 11:30:00,0,278541.753,0.0,0,0
BESS_01,2025-09-24 12:00:00,0,0.0,25393.15,0,0
BESS_02,2025-09-24 12:00:00,0,0.0,25573.715,0,0
BESS_03,2025-09-24 12:00:00,0,0.0,25493.158,0,0
BESS_04,2025-09-24 12:00:00,0,0.0,25587.168,0,0
SOLAR_01,2025-09-24 12:00:00,0,0.0,51258.97,0,0
SOLAR_02,2025-09-24 12:00:00,0,0.0,51222.755,0,0
SOLAR_03,2025-09-24 12:00:00,0,0.0,51237.25,0,0
SOLAR_04,2025-09-24 12:00:00,0,0.0,51257.74,0,0
SELF_01,2025-09-24 12:00:00,0,22327.221,0.0,0,0
GRID_01,2025-09-24 12:00:00,0,0.0,283889.19,0,0
DEST_01,2025-09-24 12:00:00,0,278564.296,0.0,0,0
BESS_01,2025-09-24 12:30:00,0,0.0,25394.579,0,0
BESS_02,2025-09-24 12:30:00,0,0.0,25576.364,0,0
BESS_03,2025-09-24 12:30:00,0,0.0,25495.25,0,0
BESS_04,2025-09-24 12:30:00,0,0.0,25589.253,0,0
SOLAR_01,2025-09-24 12:30:00,0,0.0,51264.571,0,0
SOLAR_02,2025-09-24 12:30:00,0,0.0,51227.903,0,0
SOLAR_03,2025-09-24 12:30:00,0,0.0,51239.621,0,0
SOLAR_04,2025-09-24 12:30:00,0,0.0,51263.625,0,0
SELF_01,2025-09-24 12:30:00,0,22328.921,0.0,0,0
GRID_01,2025-09-24 12:30:00,0,0.0,283914.75,0,0
DEST_01,2025-09-24 12:30:00,0,278589.344,0.0,0,0
BESS_01,2025-09-24 13:00:00,0,0.0,25396.295,0,0
BESS_02,2025-09-24 13:00:00,0,0.0,25578.301,0,0
BESS_03,2025-09-24 13:00:00,0,0.0,25497.028,0,0
BESS_04,2025-09-24 13:00:00,0,0.0,25590.391,0,0
SOLAR_01,2025-09-24 13:00:00,0,0.0,51267.672,0,0
SOLAR_02,2025-09-24 13:00:00,0,0.0,51232.035,0,0
SOLAR_03,2025-09-24 13:00:00,0,0.0,51244.427,0,0
SOLAR_04,2025-09-24 13:00:00,0,0.0,51267.027,0,0
SELF_01,2025-09-24 13:00:00,0,22330.491,0.0,0,0
GRID_01,2025-09-24 13:00:00,0,0.0,283935.189,0,0
DEST_01,2025-09-24 13:00:00,0,278609.374,0.0,0,0
BESS_01,2025-09-24 13:30:00,0,0.0,25397.329,0,0
BESS_02,2025-09-24 13:30:00,0,0.0,25581.256,0,0
BESS_03,2025-09-24 13:30:00,0,0.0,25498.39,0,0
BESS_04,2025-09-24 13:30:00,0,0.0,25591.529,0,0
SOLAR_01,2025-09-24 13:30:00,0,0.0,51270.293,0,0
SOLAR_02,2025-09-24 13:30:00,0,0.0,51234.965,0,0
SOLAR_03,2025-09-24 13:30:00,0,0.0,51249.341,0,0
SOLAR_04,2025-09-24 13:30:00,0,0.0,51272.202,0,0
SELF_01,2025-09-24 13:30:00,0,22332.984,0.0,0,0
GRID_01,2025-09-24 13:30:00,0,0.0,283954.825,0,0
DEST_01,2025-09-24 13:30:00,0,278628.618,0.0,0,0
BESS_01,2025-09-24 14:00:00,0,0.0,25400.171,0,0
BESS_02,2025-09-24 14:00:00,0,0.0,25583.864,0,0
BESS_03,2025-09-24 14:00:00,0,0.0,25499.891,0,0
BESS_04,2025-09-24 14:00:00,0,0.0,25593.656,0,0
SOLAR_01,2025-09-24 14:00:00,0,0.0,51275.104,0,0
SOLAR_02,2025-09-24 14:00:00,0,0.0,51240.903,0,0
SOLAR_03,2025-09-24 14:00:00,0,0.0,51252.84,0,0
SOLAR_04,2025-09-24 14:00:00,0,0.0,51277.136,0,0
SELF_01,2025-09-24 14:00:00,0,22334.092,0.0,0,0
GRID_01,2025-09-24 14:00:00,0,0.0,283981.979,0,0
DEST_01,2025-09-24 14:00:00,0,278655.231,0.0,0,0
BESS_01,2025-09-24 14:30:00,0,0.0,25403.126,0,0
BESS_02,2025-09-24 14:30:00,0,0.0,25586.782,0,0
BESS_03,2025-09-24 14:30:00,0,0.0,25501.249,0,0
BESS_04,2025-09-24 14:30:00,0,0.0,25594.837,0,0
SOLAR_01,2025-09-24 14:30:00,0,0.0,51277.492,0,0
SOLAR_02,2025-09-24 14:30:00,0,0.0,51245.428,0,0
SOLAR_03,2025-09-24 14:30:00,0,0.0,51256.421,0,0
SOLAR_04,2025-09-24 14:30:00,0,0.0,51280.896,0,0
SELF_01,2025-09-24 14:30:00,0,22336.344,0.0,0,0
GRID_01,2025-09-24 14:30:00,0,0.0,284002.392,0,0
DEST_01,2025-09-24 14:30:00,0,278675.235,0.0,0,0
BESS_01,2025-09-24 15:00:00,0,0.0,25404.515,0,0
BESS_02,2025-09-24 15:00:00,0,0.0,25587.853,0,0
BESS_03,2025-09-24 15:00:00,0,0.0,25502.834,0,0
BESS_04,2025-09-24 15:00:00,0,0.0,25596.415,0,0
SOLAR_01,2025-09-24 15:00:00,0,0.0,51280.015,0,0
SOLAR_02,2025-09-24 15:00:00,0,0.0,51251.259,0,0
SOLAR_03,2025-09-24 15:00:00,0,0.0,51261.194,0,0
SOLAR_04,2025-09-24 15:00:00,0,0.0,51285.536,0,0
SELF_01,2025-09-24 15:00:00,0,22338.585,0.0,0,0
GRID_01,2025-09-24 15:00:00,0,0.0,284023.541,0,0
DEST_01,2025-09-24 15:00:00,0,278695.963,0.0,0,0
BESS_01,2025-09-24 15:30:00,0,0.0,25406.409,0,0
BESS_02,2025-09-24 15:30:00,0,0.0,25590.169,0,0
BESS_03,2025-09-24 15:30:00,0,0.0,25505.693,0,0
BESS_04,2025-09-24 15:30:00,0,0.0,25597.794,0,0
SOLAR_01,2025-09-24 15:30:00,0,0.0,51282.322,0,0
SOLAR_02,2025-09-24 15:30:00,0,0.0,51255.394,0,0
SOLAR_03,2025-09-24 15:30:00,0,0.0,51264.061,0,0
SOLAR_04,2025-09-24 15:30:00,0,0.0,51290.056,0,0
SELF_01,2025-09-24 15:30:00,0,22340.091,0.0,0,0
GRID_01,2025-09-24 15:30:00,0,0.0,284044.312,0,0
DEST_01,2025-09-24 15:30:00,0,278716.319,0.0,0,0
BESS_01,2025-09-24 16:00:00,0,0.0,25407.47,0,0
BESS_02,2025-09-24 16:00:00,0,0.0,25592.337,0,0
BESS_03,2025-09-24 16:00:00,0,0.0,25507.891,0,0
BESS_04,2025-09-24 16:00:00,0,0.0,25600.351,0,0
SOLAR_01,2025-09-24 16:00:00,0,0.0,51285.852,0,0
SOLAR_02,2025-09-24 16:00:00,0,0.0,51261.23,0,0
SOLAR_03,2025-09-24 16:00:00,0,0.0,51267.756,0,0
SOLAR_04,2025-09-24 16:00:00,0,0.0,51294.979,0,0
SELF_01,2025-09-24 16:00:00,0,22341.54,0.0,0,0
GRID_01,2025-09-24 16:00:00,0,0.0,284068.83,0,0
DEST_01,2025-09-24 16:00:00,0,278740.347,0.0,0,0
BESS_01,2025-09-24 16:30:00,0,0.0,25408.817,0,0
BESS_02,2025-09-24 16:30:00,0,0.0,25593.767,0,0
BESS_03,2025-09-24 16:30:00,0,0.0,25509.908,0,0
BESS_04,2025-09-24 16:30:00,0,0.0,25603.238,0,0
SOLAR_01,2025-09-24 16:30:00,0,0.0,51290.979,0,0
SOLAR_02,2025-09-24 16:30:00,0,0.0,51263.615,0,0
SOLAR_03,2025-09-24 16:30:00,0,0.0,51270.411,0,0
SOLAR_04,2025-09-24 16:30:00,0,0.0,51300.815,0,0
SELF_01,2025-09-24 16:30:00,0,22342.828,0.0,0,0
GRID_01,2025-09-24 16:30:00,0,0.0,284091.226,0,0
DEST_01,2025-09-24 16:30:00,0,278762.297,0.0,0,0
BESS_01,2025-09-24 17:00:00,0,0.0,25411.065,0,0
BESS_02,2025-09-24 17:00:00,0,0.0,25595.381,0,0
BESS_03,2025-09-24 17:00:00,0,0.0,25512.545,0,0
BESS_04,2025-09-24 17:00:00,0,0.0,25605.959,0,0
SOLAR_01,2025-09-24 17:00:00,0,0.0,51295.777,0,0
SOLAR_02,2025-09-24 17:00:00,0,0.0,51267.126,0,0
SOLAR_03,2025-09-24 17:00:00,0,0.0,51274.682,0,0
SOLAR_04,2025-09-24 17:00:00,0,0.0,51306.636,0,0
SELF_01,2025-09-24 17:00:00,0,22344.007,0.0,0,0
GRID_01,2025-09-24 17:00:00,0,0.0,284117.669,0,0
DEST_01,2025-09-24 17:00:00,0,278788.209,0.0,0,0
BESS_01,2025-09-24 17:30:00,0,0.0,25413.634,0,0
BESS_02,2025-09-24 17:30:00,0,0.0,25598.291,0,0
BESS_03,2025-09-24 17:30:00,0,0.0,25514.882,0,0
BESS_04,2025-09-24 17:30:00,0,0.0,25608.948,0,0
SOLAR_01,2025-09-24 17:30:00,0,0.0,51301.311,0,0
SOLAR_02,2025-09-24 17:30:00,0,0.0,51269.455,0,0
SOLAR_03,2025-09-24 17:30:00,0,0.0,51280.536,0,0
SOLAR_04,2025-09-24 17:30:00,0,0.0,51311.271,0,0
SELF_01,2025-09-24 17:30:00,0,22346.496,0.0,0,0
GRID_01,2025-09-24 17:30:00,0,0.0,284144.338,0,0
DEST_01,2025-09-24 17:30:00,0,278814.347,0.0,0,0
BESS_01,2025-09-24 18:00:00,0,0.0,25415.322,0,0
BESS_02,2025-09-24 18:00:00,0,0.0,25599.727,0,0
BESS_03,2025-09-24 18:00:00,0,0.0,25517.196,0,0
BESS_04,2025-09-24 18:00:00,0,0.0,25610.672,0,0
SOLAR_01,2025-09-24 18:00:00,0,0.0,51303.963,0,0
SOLAR_02,2025-09-24 18:00:00,0,0.0,51271.951,0,0
SOLAR_03,2025-09-24 18:00:00,0,0.0,51285.972,0,0
SOLAR_04,2025-09-24 18:00:00,0,0.0,51313.381,0,0
SELF_01,2025-09-24 18:00:00,0,22348.546,0.0,0,0
GRID_01,2025-09-24 18:00:00,0,0.0,284162.145,0,0
DEST_01,2025-09-24 18:00:00,0,278831.797,0.0,0,0
BESS_01,2025-09-24 18:30:00,0,0.0,25416.741,0,0
BESS_02,2025-09-24 18:30:00,0,0.0,25600.781,0,0
BESS_03,2025-09-24 18:30:00,0,0.0,25518.426,0,0
BESS_04,2025-09-24 18:30:00,0,0.0,25612.966,0,0
SOLAR_01,2025-09-24 18:30:00,0,0.0,51308.164,0,0
SOLAR_02,2025-09-24 18:30:00,0,0.0,51276.952,0,0
SOLAR_03,2025-09-24 18:30:00,0,0.0,51289.716,0,0
SOLAR_04,2025-09-24 18:30:00,0,0.0,51317.329,0,0
SELF_01,2025-09-24 18:30:00,0,22350.377,0.0,0,0
GRID_01,2025-09-24 18:30:00,0,0.0,284183.203,0,0
DEST_01,2025-09-24 18:30:00,0,278852.435,0.0,0,0
BESS_01,2025-09-24 19:00:00,0,0.0,25419.037,0,0
BESS_02,2025-09-24 19:00:00,0,0.0,25603.698,0,0
BESS_03,2025-09-24 19:00:00,0,0.0,25520.171,0,0
BESS_04,2025-09-24 19:00:00,0,0.0,25615.099,0,0
SOLAR_01,2025-09-24 19:00:00,0,0.0,51312.716,0,0
